"SU","key","site","transect","depth","depth_site_span","depth_transect_span","altitude","GPS_x","GPS_y","img_name","soft_sediment","shell_debris","cobble","pebble","hard_substrate","anthro_substrate","unknown","filamentous_brown","sargassum","sugar_kelp","green_algae","textured_kelp","other_brown_kelp","red_algae","coralline_algae","kelp_bryozoan","sessile_invert","mobile_invert"
1120,"7_1",7,1,5.1816,6.58368,4.54152,1.0024,47.61735255,-122.3600637,"2022_8_15_11-59-18_232.jpg",0,8,0,0,0,0,1,0,0,48,1,41,0,0,0,0,0,0
1129,"7_1",7,1,4.572,6.58368,4.54152,1.0706875,47.61731206,-122.3599829,"2022_8_15_11-59-18_296.jpg",2,2,0,0,0,0,2,0,0,92,0,0,0,1,0,0,0,0
1119,"7_1",7,1,5.15112,6.58368,4.54152,1.007,47.61735738,-122.360074,"2022_8_15_11-59-18_224.jpg",2,20,3,3,0,0,12,1,0,55,2,0,0,2,0,0,0,0
1138,"7_1",7,1,4.45008,6.58368,4.54152,1.102266667,47.61726266,-122.3599031,"2022_8_15_11-59-18_360.jpg",0,24,2,22,0,0,0,0,0,9,0,39,0,3,0,0,0,0
1107,"7_1",7,1,7.43712,6.58368,4.54152,0.857,47.61736227,-122.360181,"2022_8_15_11-59-18_136.jpg",0,0,6,1,0,0,8,0,0,81,4,0,0,0,0,0,0,0
1167,"7_1",7,1,8.13816,6.58368,4.54152,1.1292,47.61738923,-122.3603606,"2022_8_15_11-59-18_8.jpg",59,0,0,0,0,1,8,16,0,4,0,0,0,1,0,0,0,0
1153,"7_1",7,1,4.51104,6.58368,4.54152,0.848466667,47.61716478,-122.3597556,"2022_8_15_11-59-18_472.jpg",2,22,1,1,0,0,5,0,0,36,0,5,0,1,0,0,0,0
1150,"7_1",7,1,4.51104,6.58368,4.54152,1.001625,47.61718359,-122.3597909,"2022_8_15_11-59-18_448.jpg",5,16,0,8,0,0,8,1,0,55,0,4,0,2,0,0,0,0
1160,"7_1",7,1,4.02336,6.58368,4.54152,0.866333333,47.61712701,-122.3596843,"2022_8_15_11-59-18_520.jpg",3,6,3,27,0,0,10,1,0,34,2,0,0,10,0,0,0,1
1163,"7_1",7,1,3.62712,6.58368,4.54152,0.827733333,47.61711188,-122.3596559,"2022_8_15_11-59-18_544.jpg",0,21,5,7,0,0,6,0,0,21,1,26,0,6,0,0,0,0
1223,"7_2",7,2,7.22376,6.58368,6.46176,0.8870625,47.61741342,-122.3602258,"2022_8_15_12-19-36_48.jpg",6,10,12,2,0,0,0,0,0,38,12,0,0,18,0,0,0,0
1177,"7_2",7,2,4.2672,6.58368,6.46176,0.839666667,47.61752632,-122.3601339,"2022_8_15_12-19-36_144.jpg",4,12,2,0,0,0,0,0,0,8,2,60,0,6,0,0,0,0
1240,"7_2",7,2,3.84048,6.58368,6.46176,0.9156875,47.61801293,-122.3604024,"2022_8_15_12-19-36_600.jpg",2,12,0,46,0,0,0,0,0,8,14,0,0,18,0,0,0,0
1188,"7_2",7,2,2.37744,6.58368,6.46176,0.904866667,47.61762437,-122.3600831,"2022_8_15_12-19-36_224.jpg",0,0,0,0,0,0,24,0,0,0,4,32,0,34,0,0,0,0
1245,"7_2",7,2,6.7056,6.58368,6.46176,0.916866667,47.61742335,-122.3602128,"2022_8_15_12-19-36_64.jpg",4,2,26,16,0,0,0,0,0,16,4,0,0,28,0,0,0,0
1190,"7_2",7,2,7.95528,6.58368,6.46176,0.8044,47.6173902,-122.3602547,"2022_8_15_12-19-36_24.jpg",34,2,0,0,0,0,2,26,0,0,2,0,0,34,0,0,0,0
1239,"7_2",7,2,3.74904,6.58368,6.46176,0.952733333,47.6180066,-122.3603972,"2022_8_15_12-19-36_592.jpg",2,36,0,16,0,0,2,0,0,26,14,0,0,4,0,0,0,0
1171,"7_2",7,2,7.68096,6.58368,6.46176,1.481066667,47.6173667,-122.3602828,"2022_8_15_12-19-36_0.jpg",48,2,4,4,0,0,4,0,0,2,8,2,0,20,0,0,0,0
1251,"7_2",7,2,5.6388,6.58368,6.46176,0.89275,47.61807648,-122.3604925,"2022_8_15_12-19-36_680.jpg",2,48,4,30,0,0,2,0,0,4,4,0,0,6,0,0,0,0
1172,"7_2",7,2,5.88264,6.58368,6.46176,0.8284,47.61746836,-122.3601692,"2022_8_15_12-19-36_104.jpg",1,6,8,78,0,0,0,0,0,1,0,0,0,4,0,0,0,0
1205,"7_2",7,2,1.85928,6.58368,6.46176,1.814266667,47.61777092,-122.3601295,"2022_8_15_12-19-36_344.jpg",0,20,0,4,0,0,4,0,4,56,4,2,0,4,0,0,0,0
1248,"7_2",7,2,5.05968,6.58368,6.46176,0.951,47.61804844,-122.3604528,"2022_8_15_12-19-36_656.jpg",2,32,4,32,0,0,0,0,0,18,6,0,0,6,0,0,0,0
1222,"7_2",7,2,2.7432,6.58368,6.46176,1.094533333,47.61789689,-122.3602621,"2022_8_15_12-19-36_472.jpg",0,0,2,0,12,0,2,0,2,26,0,8,0,48,0,0,0,0
1259,"7_2",7,2,6.03504,6.58368,6.46176,0.7868125,47.61745731,-122.3601724,"2022_8_15_12-19-36_96.jpg",0,10,4,50,0,0,0,0,0,26,2,0,0,6,0,0,0,0
1220,"7_2",7,2,2.37744,6.58368,6.46176,1.020666667,47.61788588,-122.3602444,"2022_8_15_12-19-36_456.jpg",2,2,2,2,8,0,8,0,0,8,4,0,0,64,0,0,0,0
1214,"7_2",7,2,1.70688,6.58368,6.46176,1.314133333,47.61783915,-122.3601988,"2022_8_15_12-19-36_408.jpg",0,12,0,2,0,0,4,0,8,26,0,42,0,4,0,0,0,0
1254,"7_2",7,2,5.76072,6.58368,6.46176,0.982733333,47.61809923,-122.3605133,"2022_8_15_12-19-36_704.jpg",0,4,2,48,0,0,4,0,0,26,6,0,0,2,0,0,0,6
1216,"7_2",7,2,2.16408,6.58368,6.46176,0.8226875,47.61784785,-122.3602103,"2022_8_15_12-19-36_424.jpg",0,0,0,0,0,0,6,0,44,2,4,44,0,0,0,0,0,0
1203,"7_2",7,2,1.88976,6.58368,6.46176,0.991533333,47.61775713,-122.3601206,"2022_8_15_12-19-36_328.jpg",0,0,0,4,0,0,2,0,6,8,10,32,0,26,0,0,0,0
1230,"7_2",7,2,3.59664,6.58368,6.46176,0.955333333,47.61795031,-122.3603314,"2022_8_15_12-19-36_528.jpg",4,4,0,0,0,0,0,0,0,90,0,0,0,2,0,0,0,0
1178,"7_2",7,2,3.62712,6.58368,6.46176,1.042533333,47.61753842,-122.3601231,"2022_8_15_12-19-36_152.jpg",4,22,0,14,0,0,0,0,0,60,0,0,0,0,0,0,0,0
1247,"7_2",7,2,4.54152,6.58368,6.46176,1.4784,47.61804434,-122.3604462,"2022_8_15_12-19-36_648.jpg",0,38,0,46,0,0,0,0,0,14,2,0,0,0,0,0,0,0
1243,"7_2",7,2,4.02336,6.58368,6.46176,1.282266667,47.61802762,-122.3604206,"2022_8_15_12-19-36_624.jpg",2,32,2,26,0,0,0,0,0,22,2,8,0,4,0,0,0,0
1195,"7_2",7,2,2.04216,6.58368,6.46176,0.885375,47.61769011,-122.3600981,"2022_8_15_12-19-36_272.jpg",0,0,2,0,4,0,0,0,0,0,36,0,0,56,0,0,0,0
1257,"7_2",7,2,6.18744,6.58368,6.46176,0.942533333,47.61744091,-122.3601908,"2022_8_15_12-19-36_80.jpg",0,2,2,10,0,0,2,2,0,62,2,6,0,6,0,4,0,0
1210,"7_2",7,2,1.79832,6.58368,6.46176,1.0814375,47.61781658,-122.3601657,"2022_8_15_12-19-36_384.jpg",2,8,2,6,0,0,18,0,2,40,4,0,0,16,0,0,0,0
1236,"7_2",7,2,3.74904,6.58368,6.46176,0.999133333,47.61798389,-122.3603761,"2022_8_15_12-19-36_568.jpg",0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
1194,"7_2",7,2,2.01168,6.58368,6.46176,1.0388,47.61767919,-122.3600943,"2022_8_15_12-19-36_264.jpg",0,2,2,10,0,0,24,0,0,2,10,0,0,48,0,0,0,0
1202,"7_2",7,2,1.92024,6.58368,6.46176,0.9748,47.61774646,-122.3601141,"2022_8_15_12-19-36_320.jpg",0,0,0,2,0,0,12,0,2,0,28,0,0,56,0,0,0,0
1224,"7_2",7,2,2.83464,6.58368,6.46176,1.0428,47.61790301,-122.3602718,"2022_8_15_12-19-36_480.jpg",0,2,0,0,0,0,0,0,0,78,0,12,0,8,0,0,0,0
1173,"7_2",7,2,5.45592,6.58368,6.46176,1.031466667,47.61748208,-122.3601609,"2022_8_15_12-19-36_112.jpg",14,34,4,36,0,0,0,0,0,10,0,0,0,2,0,0,0,0
1231,"7_2",7,2,3.56616,6.58368,6.46176,0.8959375,47.61795673,-122.3603393,"2022_8_15_12-19-36_536.jpg",34,20,10,10,2,0,2,0,0,12,0,0,0,10,0,0,0,0
1250,"7_2",7,2,5.51688,6.58368,6.46176,0.978066667,47.61806597,-122.3604814,"2022_8_15_12-19-36_672.jpg",2,40,12,14,0,0,0,0,0,28,4,0,0,0,0,0,0,0
1253,"7_2",7,2,5.66928,6.58368,6.46176,1.084066667,47.61809177,-122.3605065,"2022_8_15_12-19-36_696.jpg",0,8,2,48,0,0,4,0,0,20,2,6,0,8,0,0,0,2
1227,"7_2",7,2,2.86512,6.58368,6.46176,1.383133333,47.6179271,-122.360302,"2022_8_15_12-19-36_504.jpg",6,10,0,0,0,0,8,0,0,26,2,16,0,18,0,0,0,0
1186,"7_2",7,2,2.68224,6.58368,6.46176,0.782333333,47.61760482,-122.3600863,"2022_8_15_12-19-36_208.jpg",0,2,0,4,0,0,16,0,0,0,8,0,0,68,0,0,0,0
1232,"7_2",7,2,3.47472,6.58368,6.46176,0.832466667,47.61796289,-122.3603471,"2022_8_15_12-19-36_544.jpg",2,32,0,10,0,0,0,0,0,12,0,28,0,16,0,0,0,0
1242,"7_2",7,2,3.84048,6.58368,6.46176,1.2322,47.61802302,-122.360414,"2022_8_15_12-19-36_616.jpg",0,18,0,24,0,0,0,0,0,58,0,0,0,0,0,0,0,0
1226,"7_2",7,2,2.86512,6.58368,6.46176,1.1875,47.61791667,-122.3602943,"2022_8_15_12-19-36_496.jpg",0,6,0,0,6,0,0,2,0,32,0,32,0,10,0,0,0,0
1179,"7_2",7,2,8.04672,6.58368,6.46176,0.858625,47.61738362,-122.3602627,"2022_8_15_12-19-36_16.jpg",30,6,6,2,0,0,10,2,0,2,4,0,0,28,0,0,0,0
1234,"7_2",7,2,7.04088,6.58368,6.46176,0.8124,47.61741875,-122.360219,"2022_8_15_12-19-36_56.jpg",0,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0
1211,"7_2",7,2,1.76784,6.58368,6.46176,1.058866667,47.61782755,-122.360177,"2022_8_15_12-19-36_392.jpg",0,2,0,2,0,0,10,0,0,6,2,0,0,16,0,0,0,0
1200,"7_2",7,2,1.88976,6.58368,6.46176,0.967666667,47.61773817,-122.3601087,"2022_8_15_12-19-36_312.jpg",0,2,4,6,0,0,2,4,0,0,22,12,0,48,0,0,0,0
1201,"7_2",7,2,7.52856,6.58368,6.46176,1.0108,47.61739955,-122.3602431,"2022_8_15_12-19-36_32.jpg",10,0,8,0,0,0,2,10,0,48,2,0,0,20,0,0,0,0
1191,"7_2",7,2,2.16408,6.58368,6.46176,0.7926,47.617649,-122.360082,"2022_8_15_12-19-36_240.jpg",0,0,0,0,4,0,16,0,0,0,28,0,0,52,0,0,0,0
1174,"7_2",7,2,5.27304,6.58368,6.46176,0.9115625,47.61749292,-122.3601535,"2022_8_15_12-19-36_120.jpg",0,24,6,4,0,0,0,6,0,22,4,32,0,2,0,0,0,0
1237,"7_2",7,2,3.77952,6.58368,6.46176,1.0272,47.61798856,-122.3603814,"2022_8_15_12-19-36_576.jpg",0,8,4,0,0,0,4,0,0,80,2,0,0,0,0,0,0,0
1208,"7_2",7,2,1.88976,6.58368,6.46176,0.9106,47.61779713,-122.3601503,"2022_8_15_12-19-36_368.jpg",2,6,0,6,0,0,8,0,0,0,22,0,0,56,0,0,0,0
1215,"7_2",7,2,1.58496,6.58368,6.46176,1.627733333,47.61784195,-122.3602042,"2022_8_15_12-19-36_416.jpg",2,10,0,0,0,0,8,0,0,34,2,34,0,10,0,0,0,0
1198,"7_2",7,2,1.85928,6.58368,6.46176,1.048,47.61772049,-122.3601018,"2022_8_15_12-19-36_296.jpg",2,0,0,0,0,0,0,0,0,2,36,12,0,48,0,0,0,0
1303,"7_3",7,3,4.4196,6.58368,3.77952,0.978666667,47.61763153,-122.3606078,"2022_9_26_15-15-39_408.jpg",10,16,0,8,0,0,22,0,0,12,4,0,0,20,0,0,0,0
1264,"7_3",7,3,5.6388,6.58368,3.77952,0.857375,47.61738112,-122.3602741,"2022_9_26_15-15-39_128.jpg",20,18,8,14,0,0,2,2,0,0,6,0,0,8,0,0,0,2
1281,"7_3",7,3,4.75488,6.58368,3.77952,0.844333333,47.61748738,-122.3604144,"2022_9_26_15-15-39_248.jpg",10,8,8,16,0,0,6,0,0,38,4,0,0,0,0,0,0,0
1280,"7_3",7,3,4.69392,6.58368,3.77952,0.933133333,47.61747921,-122.3604049,"2022_9_26_15-15-39_240.jpg",6,10,0,2,0,0,6,0,0,72,2,0,0,2,0,0,0,0
1334,"7_3",7,3,6.37032,6.58368,3.77952,0.7415,47.61733828,-122.3602177,"2022_9_26_15-15-39_88.jpg",0,10,0,0,2,0,0,4,0,0,0,0,0,8,0,0,0,0
1286,"7_3",7,3,4.81584,6.58368,3.77952,1.6434375,47.61751661,-122.3604517,"2022_9_26_15-15-39_288.jpg",18,20,10,14,0,0,0,0,0,0,12,0,0,16,0,0,0,0
1265,"7_3",7,3,5.24256,6.58368,3.77952,1.09075,47.61738803,-122.3602833,"2022_9_26_15-15-39_136.jpg",14,10,0,24,0,0,0,0,0,0,34,0,0,16,0,0,0,0
1275,"7_3",7,3,4.96824,6.58368,3.77952,0.862933333,47.61745243,-122.3603694,"2022_9_26_15-15-39_208.jpg",18,14,0,14,0,0,0,0,0,6,12,0,0,36,0,0,0,0
1296,"7_3",7,3,4.2672,6.58368,3.77952,1.0509375,47.61758135,-122.3605433,"2022_9_26_15-15-39_360.jpg",0,6,2,0,2,0,6,0,0,54,2,4,0,14,0,0,0,2
1313,"7_3",7,3,4.572,6.58368,3.77952,0.922,47.61769578,-122.3606949,"2022_9_26_15-15-39_480.jpg",18,26,2,20,0,0,2,0,0,24,8,0,0,0,0,0,0,0
1326,"7_3",7,3,5.12064,6.58368,3.77952,0.948,47.61775947,-122.3608115,"2022_9_26_15-15-39_576.jpg",14,30,12,10,0,0,4,0,0,16,10,0,0,4,0,0,0,0
1266,"7_3",7,3,5.1816,6.58368,3.77952,1.031666667,47.61739556,-122.3602933,"2022_9_26_15-15-39_144.jpg",18,16,8,24,0,0,6,10,0,0,6,0,0,6,0,0,0,0
1293,"7_3",7,3,4.4196,6.58368,3.77952,0.906066667,47.61756082,-122.3605119,"2022_9_26_15-15-39_336.jpg",6,8,6,2,0,0,10,0,0,54,2,0,0,2,0,0,0,0
1298,"7_3",7,3,4.4196,6.58368,3.77952,0.967133333,47.61759847,-122.3605671,"2022_9_26_15-15-39_376.jpg",0,12,0,2,0,0,2,0,0,36,2,10,0,34,0,0,0,0
1321,"7_3",7,3,4.60248,6.58368,3.77952,1.049333333,47.61774201,-122.3607804,"2022_9_26_15-15-39_544.jpg",0,30,2,6,0,0,2,0,0,38,6,12,0,4,0,0,0,0
1309,"7_3",7,3,4.7244,6.58368,3.77952,0.8378,47.61767648,-122.3606655,"2022_9_26_15-15-39_456.jpg",4,0,0,0,0,0,0,0,0,56,8,20,0,0,0,0,0,0
1327,"7_3",7,3,4.7244,6.58368,3.77952,1.216866667,47.61776589,-122.3608235,"2022_9_26_15-15-39_584.jpg",2,30,0,10,0,0,22,0,0,24,8,4,0,0,0,0,0,0
1308,"7_3",7,3,4.7244,6.58368,3.77952,0.8618,47.61767039,-122.3606581,"2022_9_26_15-15-39_448.jpg",4,8,6,8,0,0,2,0,0,54,0,2,0,6,0,0,0,0
1270,"7_3",7,3,5.05968,6.58368,3.77952,1.1064375,47.61741544,-122.3603197,"2022_9_26_15-15-39_168.jpg",6,4,12,8,2,2,0,0,0,40,4,0,0,16,0,0,0,0
1325,"7_3",7,3,4.7244,6.58368,3.77952,1.199466667,47.6177566,-122.3608064,"2022_9_26_15-15-39_568.jpg",24,24,6,14,0,0,4,0,0,0,26,0,0,2,0,0,0,0
1304,"7_3",7,3,4.4196,6.58368,3.77952,0.9304,47.61764007,-122.3606189,"2022_9_26_15-15-39_416.jpg",12,14,12,10,0,0,6,0,0,14,12,0,0,10,0,0,0,0
1316,"7_3",7,3,4.54152,6.58368,3.77952,0.964066667,47.61771261,-122.3607282,"2022_9_26_15-15-39_504.jpg",4,32,4,14,0,0,0,0,0,10,32,0,0,2,0,0,0,2
1328,"7_3",7,3,4.69392,6.58368,3.77952,1.264,47.61776033,-122.3608211,"2022_9_26_15-15-39_592.jpg",2,26,2,18,0,0,6,0,0,36,0,6,0,4,0,0,0,0
1322,"7_3",7,3,4.81584,6.58368,3.77952,0.9098,47.61774762,-122.3607902,"2022_9_26_15-15-39_552.jpg",0,38,0,16,0,0,2,0,0,30,2,6,0,6,0,0,0,0
1274,"7_3",7,3,4.96824,6.58368,3.77952,0.880875,47.61744394,-122.360358,"2022_9_26_15-15-39_200.jpg",14,14,20,6,0,0,4,0,0,12,24,2,0,2,0,0,0,0
1287,"7_3",7,3,4.4196,6.58368,3.77952,0.924,47.61752742,-122.3604662,"2022_9_26_15-15-39_296.jpg",10,16,0,14,2,0,2,0,0,22,20,0,0,14,0,0,0,0
1278,"7_3",7,3,4.78536,6.58368,3.77952,0.8994,47.61747121,-122.3603944,"2022_9_26_15-15-39_232.jpg",8,0,4,0,0,6,0,0,0,62,2,16,0,0,0,2,0,0
1329,"7_3",7,3,4.45008,6.58368,3.77952,1.370066667,47.61775691,-122.3608087,"2022_9_26_15-15-39_600.jpg",6,16,0,8,0,0,0,0,0,32,4,0,30,2,0,2,0,0
1283,"7_3",7,3,4.7244,6.58368,3.77952,0.840533333,47.61749869,-122.3604267,"2022_9_26_15-15-39_264.jpg",4,8,2,4,0,0,6,0,0,60,2,0,0,8,0,0,0,0
1319,"7_3",7,3,4.66344,6.58368,3.77952,0.913466667,47.6177276,-122.3607549,"2022_9_26_15-15-39_528.jpg",2,18,0,24,0,0,0,0,0,30,22,0,0,2,0,0,0,2
1332,"7_3",7,3,8.01624,6.58368,3.77952,4.310733333,47.61726894,-122.3601301,"2022_9_26_15-15-39_8.jpg",4,42,12,28,0,0,0,0,0,0,0,0,0,14,0,0,0,0
1291,"7_3",7,3,4.45008,6.58368,3.77952,0.946125,47.61755061,-122.3604969,"2022_9_26_15-15-39_320.jpg",14,22,4,8,4,0,4,6,0,18,12,0,0,6,0,0,0,0
1260,"7_3",7,3,7.89432,6.58368,3.77952,1.5,47.6172599,-122.3601226,"2022_9_26_15-15-39_0.jpg",0,0,34,44,4,0,0,0,0,2,4,0,0,8,0,0,0,0
1263,"7_3",7,3,5.6388,6.58368,3.77952,0.961857143,47.61737464,-122.3602653,"2022_9_26_15-15-39_120.jpg",6,20,0,0,0,0,0,0,0,2,2,2,0,4,0,0,0,0
1318,"7_3",7,3,4.572,6.58368,3.77952,0.993466667,47.61772065,-122.3607429,"2022_9_26_15-15-39_520.jpg",4,14,8,6,0,0,0,0,0,48,14,0,0,4,0,0,0,0
1267,"7_3",7,3,5.1816,6.58368,3.77952,0.934933333,47.61740176,-122.3603015,"2022_9_26_15-15-39_152.jpg",4,30,0,12,0,0,4,0,0,20,6,24,0,0,0,0,0,0
1301,"7_3",7,3,7.22376,6.58368,3.77952,0.910375,47.61730063,-122.3601677,"2022_9_26_15-15-39_40.jpg",6,40,0,0,0,0,2,12,0,6,2,6,0,10,0,0,0,0
1306,"7_3",7,3,4.45008,6.58368,3.77952,1.107666667,47.61765612,-122.3606407,"2022_9_26_15-15-39_432.jpg",8,0,0,12,0,0,2,0,0,0,6,62,0,8,0,0,0,2
1331,"7_3",7,3,6.67512,6.58368,3.77952,0.8192,47.61732483,-122.3601999,"2022_9_26_15-15-39_72.jpg",20,8,2,0,0,2,2,24,0,0,0,0,0,28,0,0,0,0
1268,"7_3",7,3,7.7724,6.58368,3.77952,1.3808,47.61727579,-122.3601372,"2022_9_26_15-15-39_16.jpg",16,10,20,0,8,0,0,0,0,4,4,0,0,32,0,0,0,0
1333,"7_3",7,3,6.52272,6.58368,3.77952,0.7926,47.61732938,-122.3602059,"2022_9_26_15-15-39_80.jpg",14,26,4,6,0,0,0,16,0,0,4,0,0,12,0,0,0,6
1300,"7_3",7,3,4.4196,6.58368,3.77952,0.9982,47.61761326,-122.3605868,"2022_9_26_15-15-39_392.jpg",0,6,2,24,0,0,0,0,0,38,8,12,0,6,0,2,0,0
1292,"7_3",7,3,4.4196,6.58368,3.77952,0.8944375,47.61755606,-122.3605026,"2022_9_26_15-15-39_328.jpg",6,6,6,4,4,0,22,2,0,14,0,18,0,4,0,0,0,0
1271,"7_3",7,3,5.12064,6.58368,3.77952,0.984642857,47.61742299,-122.36033,"2022_9_26_15-15-39_176.jpg",2,20,14,10,0,0,0,0,0,10,26,0,0,6,0,0,0,2
1312,"7_3",7,3,7.0104,6.58368,3.77952,0.937875,47.6173064,-122.3601754,"2022_9_26_15-15-39_48.jpg",18,34,6,12,0,0,0,4,0,6,6,0,0,14,0,0,0,0
1335,"7_3",7,3,6.03504,6.58368,3.77952,0.8990625,47.61735036,-122.3602335,"2022_9_26_15-15-39_96.jpg",4,8,0,0,4,0,0,0,0,2,2,32,0,2,0,0,0,0
1279,"7_3",7,3,7.68096,6.58368,3.77952,0.798,47.61728543,-122.360149,"2022_9_26_15-15-39_24.jpg",6,30,8,2,14,0,4,10,0,6,4,0,0,16,0,0,0,0
1297,"7_3",7,3,4.48056,6.58368,3.77952,1.154,47.61758976,-122.3605547,"2022_9_26_15-15-39_368.jpg",0,12,8,0,2,0,0,0,0,56,8,0,0,2,0,0,0,0
1299,"7_3",7,3,4.4196,6.58368,3.77952,1.005285714,47.61760501,-122.3605763,"2022_9_26_15-15-39_384.jpg",2,42,0,10,0,0,0,0,0,22,16,0,0,8,0,0,0,0
1294,"7_3",7,3,4.45008,6.58368,3.77952,0.886733333,47.61756777,-122.3605222,"2022_9_26_15-15-39_344.jpg",10,4,10,4,0,0,8,0,0,28,6,2,0,6,0,0,0,2
1372,"8_1",8,1,6.88848,4.63296,1.95072,1.173666667,47.58867699,-122.3431097,"2022_10_11_10-06-06_360.jpg",22,2,0,48,0,0,2,0,0,20,5,0,0,1,0,0,0,0
1359,"8_1",8,1,7.80288,4.63296,1.95072,0.820777778,47.5887841,-122.3431759,"2022_10_11_10-06-06_264.jpg",24,0,7,3,2,0,29,11,0,2,0,0,0,15,5,0,0,2
1349,"8_1",8,1,7.62,4.63296,1.95072,0.872666667,47.5888826,-122.3432037,"2022_10_11_10-06-06_192.jpg",17,13,4,32,0,0,11,0,0,2,1,0,0,17,0,0,0,0
1340,"8_1",8,1,7.86384,4.63296,1.95072,0.982,47.58896187,-122.3432241,"2022_10_11_10-06-06_128.jpg",19,9,18,15,0,0,16,0,0,6,0,1,0,16,0,0,0,0
1377,"8_1",8,1,7.68096,4.63296,1.95072,1.005555556,47.58910026,-122.3432412,"2022_10_11_10-06-06_40.jpg",15,3,9,32,0,0,17,0,0,0,3,16,0,2,0,0,0,0
1391,"8_1",8,1,7.25424,4.63296,1.95072,1.335888889,47.58847959,-122.3430599,"2022_10_11_10-06-06_496.jpg",19,3,2,41,3,0,24,1,0,0,2,0,0,1,0,0,0,0
1361,"8_1",8,1,7.74192,4.63296,1.95072,0.806,47.58876479,-122.3431638,"2022_10_11_10-06-06_280.jpg",7,6,20,10,0,6,20,0,0,16,6,0,0,9,0,0,0,0
1389,"8_1",8,1,7.28472,4.63296,1.95072,1.158111111,47.58850716,-122.3430665,"2022_10_11_10-06-06_480.jpg",26,3,1,22,3,0,33,0,0,0,1,0,0,3,0,0,0,0
1368,"8_1",8,1,7.49808,4.63296,1.95072,1.018333333,47.58870825,-122.3431309,"2022_10_11_10-06-06_328.jpg",4,4,16,54,0,0,11,0,0,8,0,0,0,3,0,0,0,0
1369,"8_1",8,1,7.49808,4.63296,1.95072,0.977222222,47.58869893,-122.343125,"2022_10_11_10-06-06_336.jpg",9,10,1,62,2,0,0,0,0,11,1,0,0,2,0,0,0,0
1417,"8_1",8,1,7.28472,4.63296,1.95072,0.976777778,47.58916009,-122.3432466,"2022_10_11_10-06-06_8.jpg",10,12,6,39,3,0,17,0,0,0,6,0,0,2,0,0,0,0
1399,"8_1",8,1,7.74192,4.63296,1.95072,0.973666667,47.58907845,-122.343237,"2022_10_11_10-06-06_56.jpg",5,2,8,44,4,0,20,0,0,0,2,0,0,9,0,0,0,0
1407,"8_1",8,1,6.4008,4.63296,1.95072,0.696666667,47.5883094,-122.342985,"2022_10_11_10-06-06_616.jpg",15,2,3,13,0,0,12,7,0,26,3,0,0,19,0,0,0,0
1371,"8_1",8,1,6.76656,4.63296,1.95072,1.248333333,47.58868488,-122.3431147,"2022_10_11_10-06-06_352.jpg",18,6,1,11,0,2,9,0,0,28,12,0,0,10,0,0,0,0
1344,"8_1",8,1,7.52856,4.63296,1.95072,1.030222222,47.58915158,-122.3432466,"2022_10_11_10-06-06_16.jpg",21,14,2,33,3,1,10,0,0,0,3,0,0,2,0,0,0,0
1383,"8_1",8,1,7.25424,4.63296,1.95072,0.902555556,47.58856479,-122.3430837,"2022_10_11_10-06-06_440.jpg",14,0,0,33,0,0,4,0,0,31,4,0,0,11,0,1,0,0
1338,"8_1",8,1,7.95528,4.63296,1.95072,0.7246,47.58898435,-122.3432246,"2022_10_11_10-06-06_112.jpg",16,3,6,7,9,1,11,0,0,12,0,0,0,34,0,0,0,0
1396,"8_1",8,1,7.49808,4.63296,1.95072,0.820111111,47.58842426,-122.3430379,"2022_10_11_10-06-06_536.jpg",30,2,4,15,2,5,21,1,0,8,2,0,0,3,0,0,0,0
1351,"8_1",8,1,7.55904,4.63296,1.95072,0.910555556,47.58886049,-122.343198,"2022_10_11_10-06-06_208.jpg",14,0,2,59,0,0,3,0,0,0,1,0,0,21,0,0,0,0
1362,"8_1",8,1,7.58952,4.63296,1.95072,0.941333333,47.58875426,-122.3431572,"2022_10_11_10-06-06_288.jpg",30,6,5,10,0,1,21,0,0,5,0,0,0,22,0,0,0,0
1392,"8_1",8,1,7.62,4.63296,1.95072,0.924111111,47.58846768,-122.343053,"2022_10_11_10-06-06_504.jpg",9,1,3,40,0,0,32,0,0,4,0,0,0,3,0,0,0,0
1397,"8_1",8,1,7.34568,4.63296,1.95072,0.924777778,47.5884168,-122.3430323,"2022_10_11_10-06-06_544.jpg",35,3,4,17,0,0,22,0,0,11,0,0,0,2,0,0,0,0
1379,"8_1",8,1,7.25424,4.63296,1.95072,0.982333333,47.58860015,-122.3430925,"2022_10_11_10-06-06_408.jpg",25,11,3,16,0,0,23,9,0,0,3,0,0,4,0,0,0,0
1375,"8_1",8,1,6.97992,4.63296,1.95072,1.105777778,47.58863638,-122.343097,"2022_10_11_10-06-06_384.jpg",13,2,3,12,3,0,25,0,0,14,2,0,0,17,0,0,0,0
1356,"8_1",8,1,7.55904,4.63296,1.95072,1.088555556,47.58881985,-122.3431876,"2022_10_11_10-06-06_240.jpg",6,0,19,43,0,0,6,9,0,0,0,0,0,17,0,0,0,0
1398,"8_1",8,1,7.22376,4.63296,1.95072,0.821222222,47.58840417,-122.3430256,"2022_10_11_10-06-06_552.jpg",36,1,8,4,0,17,17,0,0,2,1,0,0,14,0,0,0,0
