"location","img_name","key","site","transect","depth","depth_site_span","depth_transect_span","altitude","GPS_x","GPS_y","richness","Shannon","Simpson","Pielou","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG","AN_large","AN_plumose","CL_siphon","CR_cancer","CR_kelp","CR_sharp","CU_burrow","CU_cali","fish_gunn","fish_sculp","GR_kelp","GR_lingcod","GR_painted","RF_brown","RF_copper","SP_stripe","SP_kelp","SP_pile","SP_shiner","SS_blood","SS_leather","SS_ochre"
"Elliott_Bay_Marina","2022_9_29_11-59-23_280.jpg","2_2","2","2",9.38784,4.63296,1.88976,0.926,0,0,7,0.78664285106157,0.343137254901961,0.404254457197555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_48.jpg","2_2","2","2",8.9916,4.63296,1.88976,0.476888889,0,0,7,1.09434695167312,0.545367166474433,0.562383084442206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_192.jpg","2_2","2","2",9.08304,4.63296,1.88976,1.053222222,0,0,7,1.58452848303248,0.7504,0.814286560868049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,8,0,0,34,32,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_288.jpg","2_2","2","2",9.38784,4.63296,1.88976,1.128444444,0,0,9,1.76896530660743,0.799115724721261,0.805090806308025,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,12,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_120.jpg","2_2","2","2",9.17448,4.63296,1.88976,0.507444444,0,0,10,1.57775335333785,0.6688,0.685209575158981,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,54,0,8,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_272.jpg","2_2","2","2",9.26592,4.63296,1.88976,0.676,0,0,11,1.78975524723726,0.768027146762183,0.746385910819447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,28,0,8,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_392.jpg","2_2","2","2",9.23544,4.63296,1.88976,0.4736,0,0,7,1.60818195696891,0.7472,0.826442041915267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,20,10,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_344.jpg","2_2","2","2",9.54024,4.63296,1.88976,0.827666667,0,0,10,1.75968482492794,0.7312,0.764221409355092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,4,0,0,8,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,48,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_32.jpg","2_2","2","2",9.02208,4.63296,1.88976,0.899777778,0,0,5,1.23788505027169,0.671306734633859,0.769141226702884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_336.jpg","2_2","2","2",9.26592,4.63296,1.88976,0.526666667,0,0,10,1.8166235801823,0.789726497402215,0.788949596568503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,36,2,0,0,4,0,0,0,0,0,0,0,8,0,0,0,2,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_352.jpg","2_2","2","2",9.41832,4.63296,1.88976,0.898,0,0,9,1.82591911658102,0.7944,0.831011602279931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_232.jpg","2_2","2","2",9.26592,4.63296,1.88976,0.758111111,0,0,7,0.85361657217829,0.372164552095348,0.438672141461772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Elliott_Bay_Marina","2022_9_29_11-59-23_56.jpg","2_2","2","2",8.9916,4.63296,1.88976,1.264,0,0,9,1.61000783763185,0.7344,0.732746144494582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,36,0,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_296.jpg","2_2","2","2",9.38784,4.63296,1.88976,0.612666667,0,0,13,1.75831777822786,0.710518576610136,0.68551754174516,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,18,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,50,0,2,0,0,4,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_72.jpg","2_2","2","2",9.08304,4.63296,1.88976,1.091,0,0,10,1.19917883123926,0.480737182629154,0.5207967492224,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,72,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_144.jpg","2_2","2","2",9.05256,4.63296,1.88976,11.28154545,0,0,8,1.91673763533979,0.8352,0.921755960396652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,14,24,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_152.jpg","2_2","2","2",9.02208,4.63296,1.88976,0.563222222,0,0,7,1.58219631195074,0.7712,0.813088062015021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,2,30,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_320.jpg","2_2","2","2",9.02208,4.63296,1.88976,1.251888889,0,0,16,2.05699028587665,0.785559430672071,0.741902421147755,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,4,18,6,0,0,4,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,42,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_432.jpg","2_2","2","2",7.65048,4.63296,1.88976,2.161,0,0,6,1.14461534490756,0.5344,0.638821987306528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_0.jpg","2_2","2","2",9.35736,4.63296,1.88976,1.081888889,0,0,8,1.41155382788769,0.666601313596706,0.678813902480469,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_360.jpg","2_2","2","2",9.4488,4.63296,1.88976,0.968444444,0,0,7,1.33823966389354,0.6571904715224,0.687719144968344,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,52,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_200.jpg","2_2","2","2",9.20496,4.63296,1.88976,1.005888889,0,0,6,1.44916826074138,0.7008,0.808796205980554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,6,26,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_304.jpg","3_1","3","1",4.35864,10.3632,6.91896,1.0474,47.62717375,-122.3915892,12,2.08694215497262,0.8504,0.839847305793426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,0,0,0,18,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,14,0,1,0,0,21,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_472.jpg","3_1","3","1",4.45008,10.3632,6.91896,1.0824375,47.62719293,-122.391798,12,2.28717394745631,0.8812,0.920426506827306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,23,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11,0,6,0,8,0,0,3,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_272.jpg","3_1","3","1",5.27304,10.3632,6.91896,1.361666667,47.62715255,-122.3915646,6,1.35244822124952,0.695029899029507,0.75481572413969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_10-12-09_464.jpg","3_1","3","1",4.2672,10.3632,6.91896,0.948666667,47.62719488,-122.391787,12,2.09852418633558,0.845211253798647,0.844508258092759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,28,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,11,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_216.jpg","3_1","3","1",5.66928,10.3632,6.91896,4.5838,47.62710939,-122.3914995,8,1.44404052759842,0.6754,0.694436702669641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,7,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,51,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_480.jpg","3_1","3","1",5.1816,10.3632,6.91896,4.596466667,47.62719174,-122.3918039,11,2.0361581409777,0.8446,0.849143898849877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,8,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,1,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_544.jpg","3_1","3","1",5.51688,10.3632,6.91896,1.1434,47.62715548,-122.3918939,15,2.34403630735582,0.8804,0.865580817667919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,2,0,0,0,4,0,20,0,11,0,0,1,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,10,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_264.jpg","3_1","3","1",5.51688,10.3632,6.91896,1.721933333,47.62714574,-122.3915587,6,1.42890121313172,0.7064,0.79748495134078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,43,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_624.jpg","3_1","3","1",7.52856,10.3632,6.91896,2.240857143,47.62709828,-122.3919769,15,2.40001813601769,0.891089108910891,0.886253192441135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,6,10,0,0,5,0,6,0,0,0,5,0,0,0,1,0,0,8,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_136.jpg","3_1","3","1",7.0104,10.3632,6.91896,0.857866667,47.62706949,-122.3913939,6,0.857509407529739,0.4394,0.478585112710011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,72,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_720.jpg","3_1","3","1",7.80288,10.3632,6.91896,1.393066667,47.6271097,-122.3921066,7,1.17310002255507,0.621703754533869,0.602854157024968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,44,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_184.jpg","3_1","3","1",6.4008,10.3632,6.91896,1.058333333,47.62709309,-122.3914592,6,1.16923596306099,0.625554733727811,0.652563015930221,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_528.jpg","3_1","3","1",4.93776,10.3632,6.91896,1.8386,47.62716675,-122.3918746,8,1.0569874795525,0.4918,0.508303531677374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,69,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_552.jpg","3_1","3","1",5.7912,10.3632,6.91896,0.898933333,47.62714857,-122.3918975,13,2.2829247829288,0.8772,0.890046727935459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,16,0,21,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,9,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_424.jpg","3_1","3","1",4.23672,10.3632,6.91896,1.306933333,47.62719736,-122.3917298,6,0.511408710946357,0.205,0.285422636090037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_696.jpg","3_1","3","1",7.83336,10.3632,6.91896,1.5212,47.6271009,-122.3920796,6,1.4950765019221,0.7446,0.834418083229793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_640.jpg","3_1","3","1",8.01624,10.3632,6.91896,1.5678,47.62709844,-122.3919977,8,1.47238568112344,0.7152,0.708067840144235,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,17,0,37,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_296.jpg","3_1","3","1",4.32816,10.3632,6.91896,0.815333333,47.62716984,-122.3915835,12,2.14038657570776,0.8634,0.861354922886283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,1,13,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,18,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_208.jpg","3_1","3","1",5.82168,10.3632,6.91896,1.699533333,47.6271031,-122.3914874,8,1.72216771320532,0.7932,0.828187606473465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,8,3,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_496.jpg","3_1","3","1",4.99872,10.3632,6.91896,0.8038,47.62718651,-122.3918266,16,2.42633742400264,0.890500931281247,0.875116242282976,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,0,0,17,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,8,0,8,0,0,1,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,19,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_10-12-09_704.jpg","3_1","3","1",8.10768,10.3632,6.91896,1.280533333,47.62710493,-122.392091,10,1.84141323690288,0.8032,0.799715607690527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,29,1,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_344.jpg","3_1","3","1",3.32232,10.3632,6.91896,0.9596,47.62719583,-122.3916296,10,1.83991083204662,0.8062,0.799063121551867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,21,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,20,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_80.jpg","3_1","3","1",8.382,10.3632,6.91896,1.004466667,47.62703365,-122.3913244,8,1.26428486040227,0.63170277423782,0.607992499457785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,36,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_10-12-09_0.jpg","3_1","3","1",9.4488,10.3632,6.91896,1.011333333,47.62698,-122.39122,9,1.37262465599885,0.641897853151652,0.624708402662662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,4,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_10-12-09_592.jpg","3_1","3","1",6.43128,10.3632,6.91896,1.7560625,47.6271165,-122.3919365,17,2.40265082244272,0.885011273404568,0.848030321289862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,4,0,0,0,0,10,0,0,0,0,0,0,14,0,1,0,3,0,2,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,1,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_48.jpg","3_1","3","1",8.9916,10.3632,6.91896,1.385866667,47.62701077,-122.3912797,10,1.48683514464366,0.6774,0.645724298818567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
