"key","site","transect","richness","Shannon","Simpson","img_name","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG"
"3_1","3","1",15,2.38855741236946,0.8876,"2022_9_29_10-12-09_504.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0.09,0,0,0.02,0.04,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.02,0,0.21,0,0.08,0,0,0,0.02,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.15,0.11,0,0.08,0.01,0,0
"3_1","3","1",8,1.47238568112344,0.7152,"2022_9_29_10-12-09_640.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.34,0.01,0,0,0,0,0,0,0,0,0,0,0.17,0,0.37,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_1","3","1",6,1.15072213174353,0.5776,"2022_9_29_10-12-09_376.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0.03,0.6,0,0,0,0,0
"3_1","3","1",8,1.60167238404877,0.7568,"2022_9_29_10-12-09_104.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.34,0,0.08,0,0,0,0.09,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"3_1","3","1",9,1.64477395826528,0.7574,"2022_9_29_10-12-09_176.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.03,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.29,0,0.04,0,0,0,0.01,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.03,0,0,0.02,0,0,0
"3_1","3","1",5,0.938997346096078,0.5566,"2022_9_29_10-12-09_24.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0
"3_1","3","1",8,1.33024936653726,0.6348,"2022_9_29_10-12-09_0.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.14,0.04,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,0,0
"3_1","3","1",4,1.05858813247806,0.6132,"2022_9_29_10-12-09_728.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_1","3","1",10,1.83991083204662,0.8062,"2022_9_29_10-12-09_344.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.09,0,0,0,0,0.21,0,0,0,0,0,0,0.3,0,0,0,0.01,0,0,0,0,0,0.2,0,0.09,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0
"3_1","3","1",9,1.61321426374439,0.6914,"2022_9_29_10-12-09_312.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0,0,0,0.04,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.52,0,0.05,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.13,0,0,0
"3_1","3","1",14,1.64123634823229,0.6326,"2022_9_29_10-12-09_392.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.08,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.03,0,0.03,0,0,0,0,0,0.03,0,0,0.02,0.03,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.01,0.02,0.59,0,0,0.03,0,0
"3_1","3","1",11,1.92611850748025,0.8246,"2022_9_29_10-12-09_584.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.12,0,0,0,0,0.12,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.26,0,0.23,0,0,0.02,0.05,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0
"3_1","3","1",6,1.40839117493956,0.7214,"2022_9_29_10-12-09_88.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.02,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_1","3","1",16,2.37057579464556,0.8828,"2022_9_29_10-12-09_592.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.08,0.04,0,0,0,0,0.1,0,0,0,0,0,0,0.14,0,0.01,0,0.03,0,0.02,0.01,0.02,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.21,0.01,0,0.08,0.01,0,0
"3_1","3","1",9,1.87774935847437,0.8226,"2022_9_29_10-12-09_488.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0.04,0.1,0,0,0,0,0,0,0.19,0,0.03,0,0,0
"3_2","3","2",9,1.77082795101694,0.7736,"2022_9_29_10-35-25_384.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.02,0.4,0.1,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
"3_2","3","2",7,1.50337596188296,0.7104,"2022_9_29_10-35-25_216.jpg",0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.02,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0
"3_2","3","2",5,0.799858505661127,0.376,"2022_9_29_10-35-25_152.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0.04,0,0,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",3,0.859632329427101,0.5192,"2022_9_29_10-35-25_416.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",9,1.63093776338244,0.7376,"2022_9_29_10-35-25_392.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.08,0,0,0.08,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.04,0,0,0,0.36,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
"3_2","3","2",6,1.35130868067711,0.6896,"2022_9_29_10-35-25_256.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.02,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"3_2","3","2",5,1.16868301015346,0.6104,"2022_9_29_10-35-25_40.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0.06,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",7,1.3216541192275,0.6136,"2022_9_29_10-35-25_104.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.04,0,0,0,0,0.2,0,0,0,0,0,0,0.04,0,0,0,0,0,0.06,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0
"3_2","3","2",6,1.60858536885141,0.7736,"2022_9_29_10-35-25_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.14,0,0,0,0,0.24,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",3,0.728666642223159,0.4408,"2022_9_29_10-35-25_336.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",9,1.34943996455723,0.6416,"2022_9_29_10-35-25_464.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0.5,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0.06,0,0,0
"3_2","3","2",6,1.43586629127875,0.7256,"2022_9_29_10-35-25_176.jpg",0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.14,0,0,0,0.02,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",12,2.16051567071782,0.8536,"2022_9_29_10-35-25_272.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.02,0,0.12,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0.06,0,0.06,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.08,0.02,0,0.08,0,0,0
"3_2","3","2",10,1.54090022136996,0.6744,"2022_9_29_10-35-25_280.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.1,0.02,0,0,0.04,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.02,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0
"3_2","3","2",6,0.996926091174298,0.4784,"2022_9_29_10-35-25_160.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
"3_2","3","2",7,1.63223655430456,0.7552,"2022_9_29_10-35-25_352.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.06,0,0.06,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",12,1.85409263568893,0.7472,"2022_9_29_10-35-25_360.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0.14,0.04,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0.46,0,0.04,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.02,0.06,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",9,2.01645003653714,0.8496,"2022_9_29_10-35-25_32.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.22,0.12,0.08,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.12,0,0,0,0,0,0,0.22,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",10,1.84492507918969,0.7808,"2022_9_29_10-35-25_312.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.14,0.02,0,0,0.08,0,0,0,0,0,0,0,0.12,0,0,0,0.04,0,0.04,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0
"3_2","3","2",9,1.91815795495112,0.8288,"2022_9_29_10-35-25_248.jpg",0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.14,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.02,0,0,0,0.14,0,0.04,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0
"3_2","3","2",8,1.64762111456886,0.7696,"2022_9_29_10-35-25_480.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.02,0,0,0.28,0,0,0,0,0,0.12,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
"3_2","3","2",7,1.42091613898592,0.668,"2022_9_29_10-35-25_304.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.04,0.04,0,0,0.12,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0
"3_2","3","2",7,1.27189510215778,0.6056,"2022_9_29_10-35-25_424.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.22,0,0,0,0.58,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0
"3_2","3","2",12,2.05031364066747,0.832,"2022_9_29_10-35-25_376.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.04,0.3,0.04,0,0,0.12,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0,0,0
"3_2","3","2",6,1.26867534882833,0.6536,"2022_9_29_10-35-25_192.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.4,0.04,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.42,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",6,1.3704578172498,0.6896,"2022_9_29_10-35-25_240.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.02,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.1,0,0,0,0,0,0.34,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",5,0.916875389575446,0.4704,"2022_9_29_10-35-25_432.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0
"3_2","3","2",5,0.7340589135735,0.3456,"2022_9_29_10-35-25_120.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",7,1.49166432766224,0.6824,"2022_9_29_10-35-25_16.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
"3_2","3","2",8,1.48152581006216,0.6912,"2022_9_29_10-35-25_80.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.12,0.24,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.06,0,0,0,0,0,0.02,0,0,0,0,0,0
"3_2","3","2",3,0.392384140092374,0.1848,"2022_9_29_10-35-25_88.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",9,1.6673874673387,0.732,"2022_9_29_10-35-25_328.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.16,0.02,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.1,0.02,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0
"3_2","3","2",4,0.583710847604309,0.2824,"2022_9_29_10-35-25_112.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",9,1.57139496735404,0.6864,"2022_9_29_10-35-25_440.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.04,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.12,0,0,0,0.52,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0.04,0,0,0,0,0
"3_2","3","2",9,1.60549783272875,0.7208,"2022_9_29_10-35-25_320.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.1,0.04,0,0,0.02,0,0,0,0,0,0,0,0.2,0,0,0,0.02,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.02,0,0
"3_2","3","2",7,1.54547803726667,0.7384,"2022_9_29_10-35-25_0.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.32,0.04,0,0,0,0.14,0,0,0,0,0,0,0,0.04,0,0,0,0.02,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",11,1.90318375179577,0.8064,"2022_9_29_10-35-25_24.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.3,0.08,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.02,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0.06,0,0
"3_2","3","2",6,1.44021793634233,0.7184,"2022_9_29_10-35-25_136.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",10,1.73139354074488,0.7528,"2022_9_29_10-35-25_168.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.4,0,0.02,0,0,0.08,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.08,0.04,0,0,0,0,0
"3_2","3","2",3,1.07787178531253,0.6536,"2022_9_29_10-35-25_184.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",8,1.74680910459763,0.7696,"2022_9_29_10-35-25_472.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.04,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.06,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.2,0,0,0.06,0,0,0
"3_2","3","2",6,1.28459603134244,0.6592,"2022_9_29_10-35-25_200.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.46,0,0.08,0,0,0,0.02,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2","3","2",9,2.01485360993185,0.8528,"2022_9_29_10-35-25_288.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.14,0.14,0,0,0.12,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.08,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0
"3_2","3","2",9,1.77714415398682,0.7832,"2022_9_29_10-35-25_448.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.14,0.02,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0,0.08,0,0,0
"3_2","3","2",9,1.84496311858929,0.7952,"2022_9_29_10-35-25_264.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0.04,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.04,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
"3_2","3","2",8,1.52384184534896,0.7248,"2022_9_29_10-35-25_72.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.28,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.4,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0,0
"3_2","3","2",4,1.02855345006822,0.5536,"2022_9_29_10-35-25_96.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.06,0,0,0
"3_2","3","2",7,1.6318784529979,0.7592,"2022_9_29_10-35-25_208.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.4,0.08,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0
"3_2","3","2",9,1.58779769685337,0.708,"2022_9_29_10-35-25_64.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.26,0.06,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.04,0,0,0.04,0,0,0
"3_2","3","2",9,1.89016742914048,0.7984,"2022_9_29_10-35-25_344.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.06,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.08,0,0.14,0,0,0,0.1,0,0.02,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"3_3","3","3",7,1.39575124740025,0.6288,"2022_9_29_10-54-18_16.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.12,0.06,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
"3_3","3","3",9,1.64306090629309,0.7328,"2022_9_29_10-54-18_48.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.08,0.02,0,0,0,0.12,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0.02,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
"3_3","3","3",8,1.57628286295417,0.7296,"2022_9_29_10-54-18_184.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.14,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.2,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0
