site,transect,photo,path,row,column,patch_size,label,long_label
Centennial,1,2024_10_08_10-12-29.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-29.jpg,1372,3976,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-29.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-29.jpg,3076,3975,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-29.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-29.jpg,332,2461,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-29.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-29.jpg,2265,2466,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-29.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-29.jpg,1624,3387,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-29.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-29.jpg,3438,1675,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,1924,4215,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,1166,2538,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,2600,3295,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,1867,865,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3658,3915,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,2728,3044,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,2338,2914,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3692,1551,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,2352,3905,224,SU_cob,cobble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3391,3441,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,1506,4006,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3491,3554,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,733,1720,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,2799,1225,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,2792,4275,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,1835,1077,224,SU_shell,shell_hash
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,2249,903,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3627,784,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,216,3130,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3085,1875,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,2609,1509,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3234,2761,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3208,3147,224,SU_cob,cobble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3667,1959,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,577,2253,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3059,2883,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,746,298,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3005,2016,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,1900,3613,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,1810,3992,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,2639,3908,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,1867,629,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3613,896,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,817,2398,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3394,3266,224,SU_cob,cobble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3734,1721,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,2758,4163,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3672,343,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,1216,404,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,1094,3616,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,1114,258,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,485,3266,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,1476,2002,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,2601,2259,224,SU_cob,cobble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3843,2597,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,1745,2055,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,647,805,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,3518,3240,224,SU_cob,cobble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,1045,1657,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-38.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-38.jpg,2267,2334,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,1633,899,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,393,1195,224,SU_peb,pebble
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,2101,1858,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,827,1833,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,2385,2173,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,2228,4045,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,443,1853,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,3823,2439,224,RE_leaf,red_algae_flat_leaf
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,2419,3986,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,3456,2703,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,3636,1529,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,879,3434,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,1454,3384,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,500,3122,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,3363,3132,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,3062,475,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,2447,3042,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,3868,1891,224,SU_silt,silt
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,543,1573,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,603,1334,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,1822,912,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,775,1311,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,456,2014,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,2837,3603,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,1333,4329,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_10-12-47.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-12-47.jpg,2304,2664,224,KE_sugar,kelp_sugar
