"key","sum","original_data_pts","SU","site","transect","img_name","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG"
"3_2",1,100,395,3,2,"2022_9_29_10-35-25_304.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.04,0.04,0,0,0.12,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0
"3_2",1,100,415,3,2,"2022_9_29_10-35-25_448.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.14,0.02,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0,0.08,0,0,0
"3_2",1,100,378,3,2,"2022_9_29_10-35-25_176.jpg",0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.14,0,0,0,0.02,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_2",1,100,419,3,2,"2022_9_29_10-35-25_480.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.02,0,0,0.28,0,0,0,0,0,0.12,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
"3_2",1,100,391,3,2,"2022_9_29_10-35-25_272.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.02,0,0.12,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0.06,0,0.06,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.08,0.02,0,0.08,0,0,0
"4_1",1,100,474,4,1,"2022_10_10_09-46-57_184.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.33,0,0.05,0.01,0.01,0.12,0,0,0,0,0,0,0,0.11,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0,0.01,0,0
"4_1",1,100,478,4,1,"2022_10_10_09-46-57_216.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.18,0,0,0,0,0.26,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.06,0.01,0,0,0,0,0
"4_1",1,100,521,4,1,"2022_10_10_09-46-57_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.08,0.13,0.08,0,0,0.13,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_1",1,100,485,4,1,"2022_10_10_09-46-57_264.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.05,0,0.02,0,0,0.27,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_1",1,100,464,4,1,"2022_10_10_09-46-57_112.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.1,0.04,0,0,0,0.06,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0
"4_1",1,100,481,4,1,"2022_10_10_09-46-57_24.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.15,0.01,0,0,0,0.06,0.06,0,0,0,0,0,0,0.09,0,0,0,0.02,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0
"4_1",1,100,494,4,1,"2022_10_10_09-46-57_328.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.09,0,0.04,0,0,0.03,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.07,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0
"4_1",1,100,486,4,1,"2022_10_10_09-46-57_272.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.09,0.07,0.1,0,0,0.16,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
"4_1",1,100,483,4,1,"2022_10_10_09-46-57_248.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
"4_1",1,100,517,4,1,"2022_10_10_09-46-57_496.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.12,0,0.01,0,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0
"4_1",1,100,512,4,1,"2022_10_10_09-46-57_464.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_1",1,100,484,4,1,"2022_10_10_09-46-57_256.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.16,0,0.01,0,0.01,0.25,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.01,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.08,0,0.01,0,0,0
"4_1",1,100,479,4,1,"2022_10_10_09-46-57_224.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.01,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.05,0,0
"4_1",1,100,480,4,1,"2022_10_10_09-46-57_232.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.09,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.1,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_1",1,100,508,4,1,"2022_10_10_09-46-57_432.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.12,0.09,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.03,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
"4_1",1,100,505,4,1,"2022_10_10_09-46-57_408.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.22,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0.01,0,0,0
"4_1",1,100,476,4,1,"2022_10_10_09-46-57_200.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.15,0,0,0,0,0.33,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.05,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
"4_1",1,100,504,4,1,"2022_10_10_09-46-57_400.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.07,0,0,0,0,0.09,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0,0,0,0
"4_1",1,100,491,4,1,"2022_10_10_09-46-57_312.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.1,0,0.03,0,0,0.04,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.03,0.05,0,0,0,0,0
"4_1",1,100,489,4,1,"2022_10_10_09-46-57_296.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.03,0,0.02,0,0,0.28,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.04,0,0.05,0.03,0,0
"4_1",1,100,514,4,1,"2022_10_10_09-46-57_48.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.15,0.17,0.04,0,0,0.04,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.01,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.01,0,0
"4_1",1,100,503,4,1,"2022_10_10_09-46-57_40.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.09,0,0.02,0,0,0.26,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0
"4_1",1,100,495,4,1,"2022_10_10_09-46-57_336.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.24,0.07,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0
"4_1",1,100,513,4,1,"2022_10_10_09-46-57_472.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.14,0.25,0.04,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0
"4_1",1,100,515,4,1,"2022_10_10_09-46-57_480.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"4_1",1,100,487,4,1,"2022_10_10_09-46-57_280.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.02,0.26,0.1,0,0,0.11,0,0,0,0,0,0,0,0.04,0,0,0,0.02,0,0,0,0,0,0.2,0,0,0,0,0,0.02,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
"4_1",1,100,473,4,1,"2022_10_10_09-46-57_176.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.1,0,0.05,0,0.01,0.36,0,0,0,0,0,0,0,0.12,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"4_1",1,100,509,4,1,"2022_10_10_09-46-57_440.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_1",1,100,511,4,1,"2022_10_10_09-46-57_456.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.36,0,0,0,0,0.02,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
"4_1",1,100,472,4,1,"2022_10_10_09-46-57_168.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.04,0,0.05,0,0,0.42,0,0,0,0,0,0,0,0.14,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
"4_1",1,100,488,4,1,"2022_10_10_09-46-57_288.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.03,0,0.08,0,0,0.17,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.01,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0
"4_1",1,100,466,4,1,"2022_10_10_09-46-57_128.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0,0
"4_1",1,100,465,4,1,"2022_10_10_09-46-57_120.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.07,0.02,0,0,0,0.04,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"4_1",1,100,507,4,1,"2022_10_10_09-46-57_424.jpg",0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0.18,0.08,0.13,0.02,0,0,0.01,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
"4_1",1,100,490,4,1,"2022_10_10_09-46-57_304.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.02,0.03,0.07,0,0,0.34,0,0,0,0,0,0,0,0.2,0,0,0,0.02,0,0,0.01,0,0,0.07,0,0.01,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.02,0,0.03,0.01,0,0
"4_1",1,100,468,4,1,"2022_10_10_09-46-57_144.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.08,0,0.04,0,0,0.2,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.01,0,0,0,0.18,0,0,0,0,0,0.03,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0,0
"4_1",1,100,501,4,1,"2022_10_10_09-46-57_384.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.45,0,0,0,0,0.01,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0,0,0,0
"4_1",1,100,500,4,1,"2022_10_10_09-46-57_376.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.14,0,0.02,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_1",1,100,477,4,1,"2022_10_10_09-46-57_208.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.21,0,0.02,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0
"4_1",1,100,516,4,1,"2022_10_10_09-46-57_488.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_1",1,100,482,4,1,"2022_10_10_09-46-57_240.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0,0,0,0,0.01,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.04,0,0,0,0.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0,0
"4_1",1,100,519,4,1,"2022_10_10_09-46-57_64.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.21,0,0.02,0,0,0.08,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.02,0,0,0,0.35,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0
"4_1",1,100,467,4,1,"2022_10_10_09-46-57_136.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.12,0.08,0.02,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0,0.27,0,0,0
"4_1",1,100,470,4,1,"2022_10_10_09-46-57_16.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.02,0.02,0,0.01,0.28,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_1",1,100,499,4,1,"2022_10_10_09-46-57_368.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.33,0.1,0.04,0,0,0.01,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0.03,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_1",1,100,462,4,1,"2022_10_10_09-46-57_0.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.09,0.09,0.05,0,0,0.07,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.02,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0,0.1,0,0,0
"4_1",1,100,520,4,1,"2022_10_10_09-46-57_72.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.12,0.04,0.13,0,0,0.22,0.08,0,0,0,0,0,0,0.08,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
"4_1",1,100,493,4,1,"2022_10_10_09-46-57_320.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.22,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0
"4_1",1,100,492,4,1,"2022_10_10_09-46-57_32.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.06,0,0.02,0,0.01,0.13,0,0,0,0,0,0,0,0.07,0,0,0,0.02,0,0,0,0.01,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_1",1,100,524,4,1,"2022_10_10_09-46-57_96.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.1,0.04,0.02,0,0,0.15,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.01,0,0
"4_2",1,100,556,4,2,"2022_10_10_10-10-25_32.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.04,0,0.08,0,0,0.08,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.48,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_2",1,100,581,4,2,"2022_10_10_10-10-25_496.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.06,0.1,0.06,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.22,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0
"4_2",1,100,553,4,2,"2022_10_10_10-10-25_296.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.08,0.2,0.02,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.12,0.06,0,0,0,0,0
"4_2",1,100,551,4,2,"2022_10_10_10-10-25_280.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.02,0,0,0,0,0,0.12,0,0,0,0,0,0.02,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
"4_2",1,100,546,4,2,"2022_10_10_10-10-25_240.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.12,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.06,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_2",1,100,590,4,2,"2022_10_10_10-10-25_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0
"4_2",1,100,572,4,2,"2022_10_10_10-10-25_432.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.08,0.04,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.08,0.02,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
"4_2",1,100,557,4,2,"2022_10_10_10-10-25_320.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.04,0,0,0
"4_2",1,100,540,4,2,"2022_10_10_10-10-25_200.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.52,0,0,0,0,0,0.12,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
"4_2",1,100,579,4,2,"2022_10_10_10-10-25_480.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0.02,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0.62,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
"4_2",1,100,532,4,2,"2022_10_10_10-10-25_144.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0.34,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.46,0,0.04,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_2",1,100,560,4,2,"2022_10_10_10-10-25_344.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.24,0,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.14,0.02,0,0.1,0,0,0
"4_2",1,100,575,4,2,"2022_10_10_10-10-25_456.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
"4_2",1,100,574,4,2,"2022_10_10_10-10-25_448.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.24,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.36,0,0.06,0,0,0.08,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0
"4_2",1,100,543,4,2,"2022_10_10_10-10-25_224.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.24,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.1,0,0,0,0.56,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4_2",1,100,548,4,2,"2022_10_10_10-10-25_256.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.02,0,0,0,0,0,0,0,0.62,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0
